time,FLOW,SALT,TEMP
2004-06-25T00:00:00Z,1.981800029,0,18.09458
2004-06-26T00:00:00Z,1.981800029,0,17.01787522
2004-06-27T00:00:00Z,1.981800029,0,14.21441002
2004-06-28T00:00:00Z,1.981800029,0,14.70777172
2004-06-29T00:00:00Z,1.981800029,0,14.97885684
2004-06-30T00:00:00Z,1.981800029,0,16.95834902
2004-07-01T00:00:00Z,1.981800029,0,18.9018715
2004-07-02T00:00:00Z,1.981800029,0,20.36586421
2004-07-03T00:00:00Z,1.981800029,0,18.12128155
2004-07-04T00:00:00Z,1.981800029,0,19.88516729
2004-07-05T00:00:00Z,1.981800029,0,19.1732831
2004-07-06T00:00:00Z,1.981800029,0,18.90590155
2004-07-07T00:00:00Z,1.981800029,0,17.81565669
2004-07-08T00:00:00Z,1.981800029,0,19.47401668
2004-07-09T00:00:00Z,1.981800029,0,17.75143272
2004-07-10T00:00:00Z,1.981800029,0,17.44420438
2004-07-11T00:00:00Z,1.981800029,0,17.95692913
2004-07-12T00:00:00Z,1.981800029,0,18.90458089
2004-07-13T00:00:00Z,1.981800029,0,17.72954746
2004-07-14T00:00:00Z,1.981800029,0,15.2286269
2004-07-15T00:00:00Z,1.981800029,0,17.06249772
2004-07-16T00:00:00Z,1.981800029,0,18.1481559
2004-07-17T00:00:00Z,1.981800029,0,18.40633954
2004-07-18T00:00:00Z,1.981800029,0,20.29516416
2004-07-19T00:00:00Z,1.981800029,0,19.49597767
2004-07-20T00:00:00Z,1.981800029,0,19.13916305
2004-07-21T00:00:00Z,1.981800029,0,21.0176031
2004-07-22T00:00:00Z,1.981800029,0,21.67726683
2004-07-23T00:00:00Z,1.981800029,0,22.3558609
2004-07-24T00:00:00Z,1.981800029,0,19.95097133
2004-07-25T00:00:00Z,1.981800029,0,16.16796504
2004-07-26T00:00:00Z,1.981800029,0,16.58035221
2004-07-27T00:00:00Z,1.981800029,0,17.02198258
2004-07-28T00:00:00Z,15.20335684,0,15.21304883
2004-07-29T00:00:00Z,1.998963464,0,18.36423152
2004-07-30T00:00:00Z,1.981800029,0,20.84006729
2004-07-31T00:00:00Z,1.981800029,0,22.80037357
2004-08-01T00:00:00Z,1.981800029,0,22.49260975
2004-08-02T00:00:00Z,1.981800029,0,21.55905644
2004-08-03T00:00:00Z,1.981800029,0,21.44091696
2004-08-04T00:00:00Z,1.981800029,0,21.38013053
2004-08-05T00:00:00Z,1.981800029,0,18.18787497
2004-08-06T00:00:00Z,1.981800029,0,15.06603022
2004-08-07T00:00:00Z,1.981800029,0,14.37217569
2004-08-08T00:00:00Z,1.981800029,0,14.39762081
2004-08-09T00:00:00Z,1.964736032,0,15.66075575
2004-08-10T00:00:00Z,1.964736032,0,18.23461323
2004-08-11T00:00:00Z,1.964736032,0,19.40628742
2004-08-12T00:00:00Z,1.964736032,0,19.67673495
2004-08-13T00:00:00Z,1.964736032,0,19.73026803
2004-08-14T00:00:00Z,1.964736032,0,19.31403833
2004-08-15T00:00:00Z,1.964736032,0,18.78559025
2004-08-16T00:00:00Z,1.964736032,0,16.43905228
2004-08-17T00:00:00Z,1.964736032,0,16.27740667
2004-08-18T00:00:00Z,1.964736032,0,18.31750002
2004-08-19T00:00:00Z,1.964736032,0,19.93803792
2004-08-20T00:00:00Z,1.964736032,0,20.59417104
2004-08-21T00:00:00Z,1.964736032,0,20.96219111
2004-08-22T00:00:00Z,1.964736032,0,14.49081459
2004-08-23T00:00:00Z,1.964736032,0,15.49175567
2004-08-24T00:00:00Z,1.964736032,0,17.36083376
2004-08-25T00:00:00Z,1.964736032,0,15.09493014
2004-08-26T00:00:00Z,1.964736032,0,16.01748282
2004-08-27T00:00:00Z,1.964736032,0,18.36573212
2004-08-28T00:00:00Z,1.964736032,0,22.19355528
2004-08-29T00:00:00Z,1.964736032,0,23.38742988
2004-08-30T00:00:00Z,1.964736032,0,22.67236993
2004-08-31T00:00:00Z,1.964736032,0,22.16125017
2004-09-01T00:00:00Z,1.964736032,0,17.98563949
2004-09-02T00:00:00Z,1.964736032,0,14.73428166
2004-09-03T00:00:00Z,1.947811161,0,16.71487687
2004-09-04T00:00:00Z,1.947811161,0,19.23551935
2004-09-05T00:00:00Z,1.947811161,0,17.01764889
2004-09-06T00:00:00Z,1.947811161,0,14.40045819
2004-09-07T00:00:00Z,1.947811161,0,15.77017133
2004-09-08T00:00:00Z,1.947811161,0,20.59591498
2004-09-09T00:00:00Z,1.947811161,0,18.73711284
2004-09-10T00:00:00Z,1.947811161,0,18.33597852
2004-09-11T00:00:00Z,1.947811161,0,14.83076897
2004-09-12T00:00:00Z,1.947811161,0,14.88552982
2004-09-13T00:00:00Z,1.947811161,0,18.04803344
2004-09-14T00:00:00Z,1.947811161,0,13.5653099
2004-09-15T00:00:00Z,1.947811161,0,13.91338755
2004-09-16T00:00:00Z,1.947811161,0,17.17708186
2004-09-17T00:00:00Z,1.947811161,0,18.54681803
2004-09-18T00:00:00Z,9.554214343,0,15.40898907
2004-09-19T00:00:00Z,1.964736032,0,10.15948806
2004-09-20T00:00:00Z,1.964736032,0,10.13048306
2004-09-21T00:00:00Z,1.964736032,0,14.24289317
2004-09-22T00:00:00Z,1.964736032,0,17.46614753
2004-09-23T00:00:00Z,1.964736032,0,18.20406672
2004-09-24T00:00:00Z,1.964736032,0,15.59991379
2004-09-25T00:00:00Z,1.964736032,0,16.81836277
2004-09-26T00:00:00Z,1.964736032,0,18.30836434
2004-09-27T00:00:00Z,1.964736032,0,15.38498326
2004-09-28T00:00:00Z,1.964736032,0,15.84084992
2004-09-29T00:00:00Z,1.964736032,0,14.90674382
2004-09-30T00:00:00Z,1.964736032,0,11.84398627
2004-10-01T00:00:00Z,1.964736032,0,12.78152779
2004-10-02T00:00:00Z,1.964736032,0,13.50498265
2004-10-03T00:00:00Z,1.964736032,0,13.22482102
2004-10-04T00:00:00Z,1.964736032,0,10.08093716
2004-10-05T00:00:00Z,1.947811161,0,10.62033479
2004-10-06T00:00:00Z,1.947811161,0,5.299521149
2004-10-07T00:00:00Z,1.947811161,0,10.0205936
2004-10-08T00:00:00Z,1.947811161,0,14.1151221
2004-10-09T00:00:00Z,1.947811161,0,15.31085132
2004-10-10T00:00:00Z,1.947811161,0,14.8023919
2004-10-11T00:00:00Z,1.947811161,0,10.29065018
2004-10-12T00:00:00Z,1.947811161,0,9.675277398
2004-10-13T00:00:00Z,1.947811161,0,9.120991954
2004-10-14T00:00:00Z,1.947811161,0,11.42357156
2004-10-15T00:00:00Z,1.947811161,0,11.00966752
2004-10-16T00:00:00Z,1.947811161,0,13.49276448
2004-10-17T00:00:00Z,1.947811161,0,9.737327809
2004-10-18T00:00:00Z,1.947811161,0,7.02296041
2004-10-19T00:00:00Z,1.947811161,0,7.557789136
2004-10-20T00:00:00Z,1.947811161,0,6.22386429
2004-10-21T00:00:00Z,1.947811161,0,5.292454446
2004-10-22T00:00:00Z,1.947811161,0,5.753667548
2004-10-23T00:00:00Z,1.947811161,0,6.606338002
2004-10-24T00:00:00Z,1.931023975,0,5.234692649
2004-10-25T00:00:00Z,1.931023975,0,6.7869047
2004-10-26T00:00:00Z,1.931023975,0,7.143014663
2004-10-27T00:00:00Z,1.931023975,0,7.330009878
2004-10-28T00:00:00Z,1.931023975,0,6.605123911
2004-10-29T00:00:00Z,1.931023975,0,5.436589961
2004-10-30T00:00:00Z,1.931023975,0,7.518503682
2004-10-31T00:00:00Z,1.931023975,0,12.71409371
2004-11-01T00:00:00Z,1.931023975,0,10.57407744
2004-11-02T00:00:00Z,1.914339141,0,6.210186018
2004-11-03T00:00:00Z,1.914339141,0,7.308659675
2004-11-04T00:00:00Z,1.914339141,0,2.820676863
2004-11-05T00:00:00Z,15.31033128,0,5.435155397
2004-11-06T00:00:00Z,1.914339141,0,4.275447514
2004-11-07T00:00:00Z,1.914339141,0,7.240617765
2004-11-08T00:00:00Z,1.914339141,0,8.352226992
2004-11-09T00:00:00Z,1.914339141,0,1.186364844
2004-11-10T00:00:00Z,1.914339141,0,0.992097097
2004-11-11T00:00:00Z,1.914339141,0,1.875473285
2004-11-12T00:00:00Z,1.914339141,0,2.837649184
2004-11-13T00:00:00Z,1.914339141,0,1.205209661
2004-11-14T00:00:00Z,1.914339141,0,0.992058947
2004-11-15T00:00:00Z,1.914339141,0,1.537225119
2004-11-16T00:00:00Z,1.914339141,0,2.855152241
2004-11-17T00:00:00Z,1.914339141,0,3.403846984
2004-11-18T00:00:00Z,1.914339141,0,6.091071511
2004-11-19T00:00:00Z,1.914339141,0,9.171285533
